Source,Target,Type,Weight
Funny,Soundtrack,Undirected,3
Funny,Spectacle fighter,Undirected,3
Funny,Spelling,Undirected,2
Funny,Split Screen,Undirected,13
Funny,Star Wars,Undirected,6
Funny,Strategy RPG,Undirected,6
Funny,Superhero,Undirected,15
Funny,Supernatural,Undirected,2
Funny,Swordplay,Undirected,8
Funny,Tactical RPG,Undirected,4
Funny,Tanks,Undirected,6
Funny,Time Attack,Undirected,5
Funny,Time Manipulation,Undirected,4
Funny,Time Travel,Undirected,10
Funny,Trading,Undirected,4
Funny,Trading Card Game,Undirected,6
Funny,Transhumanism,Undirected,2
Funny,Typing,Undirected,3
Funny,Underwater,Undirected,3
Funny,Vampire,Undirected,3
Funny,Villain Protagonist,Undirected,10
Funny,Voxel,Undirected,6
Funny,Wargame,Undirected,2
Funny,Warhammer 40K,Undirected,3
Funny,Werewolves,Undirected,5
Funny,Western,Undirected,4
Funny,Word Game,Undirected,2
Funny,World War I,Undirected,2
Funny,1990's,Undirected,11
Funny,3D Platformer,Undirected,11
Funny,4X,Undirected,2
Funny,Arena Shooter,Undirected,10
Funny,Cartoony,Undirected,21
Funny,Cult Classic,Undirected,10
Funny,Demons,Undirected,8
Funny,Destruction,Undirected,22
Funny,Detective,Undirected,15
Funny,Dragons,Undirected,3
Funny,Dystopian,Undirected,7
Funny,Economy,Undirected,9
Funny,Episodic,Undirected,15
Funny,Experimental,Undirected,10
Funny,Interactive Fiction,Undirected,6
Funny,Loot,Undirected,6
Funny,Minimalist,Undirected,7
Funny,Mod,Undirected,7
Funny,PvE,Undirected,3
Funny,Real-Time with Pause,Undirected,8
Funny,Remake,Undirected,15
Funny,Resource Management,Undirected,4
Funny,Space Sim,Undirected,5
Funny,Stylized,Undirected,21
Funny,Top-Down Shooter,Undirected,5
Funny,Touch-Friendly,Undirected,12
Funny,Turn-Based Tactics,Undirected,3
Funny,3D Vision,Undirected,6
Funny,4 Player Local,Undirected,30
Funny,Action RPG,Undirected,10
Funny,Action-Adventure,Undirected,17
Funny,Aliens,Undirected,15
Funny,Animation & Modeling,Undirected,2
Funny,Arcade,Undirected,53
Funny,Base-Building,Undirected,7
Funny,Beat 'em up,Undirected,16
Funny,Blood,Undirected,13
Funny,Board Game,Undirected,11
Funny,Building,Undirected,33
Funny,Bullet Hell,Undirected,7
Funny,Card Game,Undirected,8
Funny,Character Customization,Undirected,17
Funny,Choices Matter,Undirected,14
Funny,Choose Your Own Adventure,Undirected,7
Funny,City Builder,Undirected,6
Funny,Classic,Undirected,54
Funny,Colorful,Undirected,27
Funny,Comedy,Undirected,292
Funny,Competitive,Undirected,29
Funny,Controller,Undirected,32
Funny,Crafting,Undirected,14
Funny,Crime,Undirected,8
Funny,Cute,Undirected,47
Funny,Cyberpunk,Undirected,9
Funny,Dark,Undirected,14
Funny,Dark Fantasy,Undirected,2
Funny,Dark Humor,Undirected,40
Funny,Dating Sim,Undirected,10
Funny,Design & Illustration,Undirected,2
Funny,Drama,Undirected,4
Funny,Driving,Undirected,13
Funny,Dungeon Crawler,Undirected,10
Funny,Education,Undirected,10
Funny,Exploration,Undirected,33
Funny,Family Friendly,Undirected,71
Funny,Fast-Paced,Undirected,34
Funny,Fighting,Undirected,19
Funny,Flight,Undirected,3
Funny,Futuristic,Undirected,6
Funny,Game Development,Undirected,3
Funny,Gore,Undirected,51
Funny,Grand Strategy,Undirected,2
Funny,Hack and Slash,Undirected,16
Funny,Hidden Object,Undirected,11
Funny,Historical,Undirected,6
Funny,Illuminati,Undirected,16
Funny,Isometric,Undirected,6
Funny,JRPG,Undirected,17
Funny,Kickstarter,Undirected,10
Funny,Level Editor,Undirected,13
Funny,Local Co-Op,Undirected,68
Funny,Local Multiplayer,Undirected,68
Funny,Magic,Undirected,12
Funny,Management,Undirected,25
Funny,Mature,Undirected,17
Funny,Medieval,Undirected,6
Funny,Memes,Undirected,65
Funny,Metroidvania,Undirected,9
Funny,Military,Undirected,2
Funny,MMORPG,Undirected,4
Funny,MOBA,Undirected,7
Funny,Moddable,Undirected,16
Funny,Movie,Undirected,5
Funny,Multiple Endings,Undirected,6
Funny,Music,Undirected,7
Funny,Mystery,Undirected,24
Funny,Nudity,Undirected,24
Funny,Online Co-Op,Undirected,51
Funny,Parkour,Undirected,11
Funny,Party-Based RPG,Undirected,7
Funny,Perma Death,Undirected,4
Funny,Physics,Undirected,58
Funny,Pixel Graphics,Undirected,66
Funny,Point & Click,Undirected,60
Funny,Post-apocalyptic,Undirected,7
Funny,Procedural Generation,Undirected,7
Funny,Psychological Horror,Undirected,21
Funny,Puzzle-Platformer,Undirected,17
Funny,PvP,Undirected,11
Funny,Realistic,Undirected,16
Funny,Relaxing,Undirected,10
Funny,Replay Value,Undirected,22
Funny,Retro,Undirected,59
Funny,Robots,Undirected,12
Funny,Rogue-like,Undirected,7
Funny,Rogue-lite,Undirected,6
Funny,Romance,Undirected,10
Funny,RPGMaker,Undirected,13
Funny,RTS,Undirected,10
Funny,Sandbox,Undirected,75
Funny,Shoot 'Em Up,Undirected,13
Funny,Short,Undirected,36
Funny,Side Scroller,Undirected,21
Funny,Software,Undirected,2
Funny,Software Training,Undirected,2
Funny,Space,Undirected,26
Funny,Stealth,Undirected,17
Funny,Steampunk,Undirected,10
Funny,Surreal,Undirected,11
Funny,Survival,Undirected,32
Funny,Survival Horror,Undirected,12
Funny,Tactical,Undirected,12
Funny,Team-Based,Undirected,8
Funny,Third Person,Undirected,73
Funny,Third-Person Shooter,Undirected,22
Funny,Thriller,Undirected,4
Funny,Top-Down,Undirected,9
Funny,Tower Defense,Undirected,16
Funny,TrackIR,Undirected,2
Funny,Trains,Undirected,3
Funny,Turn-Based,Undirected,36
Funny,Turn-Based Combat,Undirected,6
Funny,Turn-Based Strategy,Undirected,17
Funny,Twin Stick Shooter,Undirected,5
Funny,Utilities,Undirected,2
Funny,Video Production,Undirected,2
Funny,Violent,Undirected,9
Funny,Visual Novel,Undirected,16
Funny,VR,Undirected,18
Funny,Walking Simulator,Undirected,15
Funny,War,Undirected,12
Funny,World War II,Undirected,4
Funny,Zombies,Undirected,29
Futuristic,1980s,Undirected,2
Futuristic,2.5D,Undirected,4
Futuristic,2D Fighter,Undirected,2
Futuristic,6DOF,Undirected,2
Futuristic,Abstract,Undirected,2
Futuristic,Agriculture,Undirected,2
Futuristic,Alternate History,Undirected,2
Futuristic,America,Undirected,3
Futuristic,Assassin,Undirected,2
Futuristic,Asynchronous Multiplayer,Undirected,2
Futuristic,Based On A Novel,Undirected,2
Futuristic,Basketball,Undirected,2
Futuristic,Batman,Undirected,2
Futuristic,Benchmark,Undirected,6
Futuristic,Bowling,Undirected,2
Futuristic,Bullet Time,Undirected,2
Futuristic,Capitalism,Undirected,2
Futuristic,Cartoon,Undirected,2
Futuristic,Character Action Game,Undirected,2
Futuristic,Chess,Undirected,2
Futuristic,Cinematic,Undirected,2
Futuristic,Class-Based,Undirected,2
Futuristic,Clicker,Undirected,2
Futuristic,Cold War,Undirected,2
Futuristic,Comic Book,Undirected,2
Futuristic,Conspiracy,Undirected,3
Futuristic,Co-op Campaign,Undirected,2
Futuristic,Crowdfunded,Undirected,2
Futuristic,CRPG,Undirected,2
Futuristic,Dark Comedy,Undirected,2
Futuristic,Dinosaurs,Undirected,2
Futuristic,Diplomacy,Undirected,3
Futuristic,Documentary,Undirected,2
Futuristic,Dynamic Narration,Undirected,2
Futuristic,e-sports,Undirected,3
Futuristic,Fishing,Undirected,2
Futuristic,FMV,Undirected,2
Futuristic,Football,Undirected,3
Futuristic,Gambling,Undirected,2
Futuristic,GameMaker,Undirected,2
Futuristic,Games Workshop,Undirected,5
Futuristic,God Game,Undirected,2
Futuristic,Golf,Undirected,2
Futuristic,Gothic,Undirected,2
Futuristic,Grid-Based Movement,Undirected,2
Futuristic,Gun Customization,Undirected,5
Futuristic,Hacking,Undirected,2
Futuristic,Hand-drawn,Undirected,2
Futuristic,Heist,Undirected,2
Futuristic,Hex Grid,Undirected,3
Futuristic,Horses,Undirected,2
Futuristic,Hunting,Undirected,2
Futuristic,Inventory Management,Undirected,2
Futuristic,Lara Croft,Undirected,2
Futuristic,LEGO,Undirected,2
Futuristic,Lemmings,Undirected,2
Futuristic,Linear,Undirected,4
Futuristic,Lore-Rich,Undirected,2
Futuristic,Lovecraftian,Undirected,2
Futuristic,Mars,Undirected,2
Futuristic,Martial Arts,Undirected,2
Futuristic,Match 3,Undirected,3
Futuristic,Mechs,Undirected,5
Futuristic,Mini Golf,Undirected,2
Futuristic,Mining,Undirected,2
Futuristic,Modern,Undirected,2
Futuristic,Mouse only,Undirected,2
Futuristic,Music-Based Procedural Generation,Undirected,2
Futuristic,Mystery Dungeon,Undirected,2
Futuristic,Mythology,Undirected,2
Futuristic,Narration,Undirected,2
Futuristic,Naval,Undirected,2
Futuristic,Ninja,Undirected,3
Futuristic,Noir,Undirected,2
Futuristic,Nonlinear,Undirected,2
Futuristic,NSFW,Undirected,2
Futuristic,Offroad,Undirected,2
Futuristic,On-Rails Shooter,Undirected,2
Futuristic,Otome,Undirected,2
Futuristic,Parody,Undirected,2
Futuristic,Philisophical,Undirected,2
Futuristic,Pinball,Undirected,2
Futuristic,Pirates,Undirected,2
Futuristic,Political,Undirected,2
Futuristic,Politics,Undirected,2
Futuristic,Pool,Undirected,2
Futuristic,Programming,Undirected,2
Futuristic,Psychedelic,Undirected,2
Futuristic,Psychological,Undirected,2
Futuristic,Quick-Time Events,Undirected,4
Futuristic,Real Time Tactics,Undirected,3
Futuristic,Real-Time,Undirected,9
Futuristic,Rhythm,Undirected,2
Futuristic,Rome,Undirected,2
Futuristic,Runner,Undirected,3
Futuristic,Sailing,Undirected,2
Futuristic,Satire,Undirected,2
Futuristic,Science,Undirected,2
Futuristic,Score Attack,Undirected,3
Futuristic,Sexual Content,Undirected,2
Futuristic,Silent Protagonist,Undirected,3
Futuristic,Sniper,Undirected,2
Futuristic,Soccer,Undirected,3
Futuristic,Sokoban,Undirected,3
Futuristic,Soundtrack,Undirected,3
Futuristic,Spectacle fighter,Undirected,2
Futuristic,Spelling,Undirected,2
Futuristic,Split Screen,Undirected,4
Futuristic,Star Wars,Undirected,2
Futuristic,Strategy RPG,Undirected,3
Futuristic,Superhero,Undirected,2
Futuristic,Supernatural,Undirected,2
Futuristic,Swordplay,Undirected,2
Futuristic,Tactical RPG,Undirected,2
Futuristic,Tanks,Undirected,2
Futuristic,Time Attack,Undirected,3
Futuristic,Time Manipulation,Undirected,2
Futuristic,Time Travel,Undirected,3
Futuristic,Trading,Undirected,4
Futuristic,Trading Card Game,Undirected,2
Futuristic,Transhumanism,Undirected,3
Futuristic,Typing,Undirected,2
Futuristic,Underwater,Undirected,2
Futuristic,Vampire,Undirected,2
Futuristic,Villain Protagonist,Undirected,2
Futuristic,Voxel,Undirected,2
Futuristic,Wargame,Undirected,3
Futuristic,Warhammer 40K,Undirected,5
Futuristic,Werewolves,Undirected,2
Futuristic,Western,Undirected,2
Futuristic,Word Game,Undirected,2
Futuristic,World War I,Undirected,2
Futuristic,1990's,Undirected,2
Futuristic,3D Platformer,Undirected,2
Futuristic,4X,Undirected,5
Futuristic,Arena Shooter,Undirected,3
Futuristic,Cartoony,Undirected,2
Futuristic,Cult Classic,Undirected,2
Futuristic,Demons,Undirected,3
Futuristic,Destruction,Undirected,4
Futuristic,Detective,Undirected,2
Futuristic,Dragons,Undirected,2
Futuristic,Dystopian,Undirected,5
Futuristic,Economy,Undirected,5
Futuristic,Episodic,Undirected,3
Futuristic,Experimental,Undirected,3
Futuristic,Interactive Fiction,Undirected,2
Futuristic,Loot,Undirected,2
Futuristic,Minimalist,Undirected,2
Futuristic,Mod,Undirected,3
Futuristic,PvE,Undirected,4
Futuristic,Real-Time with Pause,Undirected,2
Futuristic,Remake,Undirected,2
Futuristic,Resource Management,Undirected,4
Futuristic,Space Sim,Undirected,3
Futuristic,Stylized,Undirected,6
Futuristic,Top-Down Shooter,Undirected,3
Futuristic,Touch-Friendly,Undirected,4
Futuristic,Turn-Based Tactics,Undirected,2
Futuristic,3D Vision,Undirected,2
Futuristic,4 Player Local,Undirected,4
Futuristic,Aliens,Undirected,11
Futuristic,Base-Building,Undirected,8
Futuristic,Blood,Undirected,2
Futuristic,Board Game,Undirected,2
Futuristic,Card Game,Undirected,2
Futuristic,Choices Matter,Undirected,2
Futuristic,Choose Your Own Adventure,Undirected,3
Futuristic,City Builder,Undirected,5
Futuristic,Dark Fantasy,Undirected,2
Futuristic,Dark Humor,Undirected,2
Futuristic,Drama,Undirected,2
Futuristic,Driving,Undirected,3
Futuristic,Flight,Undirected,3
Futuristic,Game Development,Undirected,2
Futuristic,Grand Strategy,Undirected,7
Futuristic,Isometric,Undirected,2
Futuristic,Kickstarter,Undirected,3
Futuristic,Level Editor,Undirected,4
Futuristic,Magic,Undirected,2
Futuristic,Metroidvania,Undirected,2
Futuristic,MOBA,Undirected,2
Futuristic,Multiple Endings,Undirected,2
Futuristic,Parkour,Undirected,5
Futuristic,Party-Based RPG,Undirected,2
Futuristic,Perma Death,Undirected,5
Futuristic,Relaxing,Undirected,2
Futuristic,Robots,Undirected,12
Futuristic,Rogue-lite,Undirected,4
Futuristic,Romance,Undirected,3
Futuristic,Software,Undirected,2
Futuristic,Steampunk,Undirected,2
Futuristic,Surreal,Undirected,3
Futuristic,Team-Based,Undirected,5
Futuristic,Thriller,Undirected,2
Futuristic,TrackIR,Undirected,2
Futuristic,Trains,Undirected,2
Futuristic,Turn-Based Combat,Undirected,2
Futuristic,Twin Stick Shooter,Undirected,4
Futuristic,Violent,Undirected,3
Game Development,1980s,Undirected,2
Game Development,2.5D,Undirected,2
Game Development,2D Fighter,Undirected,2
Game Development,6DOF,Undirected,2
Game Development,Abstract,Undirected,2
Game Development,Agriculture,Undirected,2
Game Development,Alternate History,Undirected,2
Game Development,America,Undirected,2
Game Development,Assassin,Undirected,2
Game Development,Asynchronous Multiplayer,Undirected,2
Game Development,Based On A Novel,Undirected,2
Game Development,Basketball,Undirected,2
Game Development,Batman,Undirected,2
Game Development,Benchmark,Undirected,2
Game Development,Bowling,Undirected,2
Game Development,Bullet Time,Undirected,2
Game Development,Capitalism,Undirected,2
Game Development,Cartoon,Undirected,2
Game Development,Character Action Game,Undirected,2
Game Development,Chess,Undirected,2
Game Development,Cinematic,Undirected,2
Game Development,Class-Based,Undirected,2
Game Development,Clicker,Undirected,2
Game Development,Cold War,Undirected,2
Game Development,Comic Book,Undirected,2
Game Development,Conspiracy,Undirected,2
Game Development,Co-op Campaign,Undirected,2
Game Development,Crowdfunded,Undirected,2
Game Development,CRPG,Undirected,2
Game Development,Dark Comedy,Undirected,2
Game Development,Dinosaurs,Undirected,2
Game Development,Diplomacy,Undirected,2
Game Development,Documentary,Undirected,2
Game Development,Dynamic Narration,Undirected,2
Game Development,e-sports,Undirected,2
Game Development,Fishing,Undirected,2
Game Development,FMV,Undirected,2
Game Development,Football,Undirected,2
Game Development,Gambling,Undirected,2
Game Development,GameMaker,Undirected,2
Game Development,Games Workshop,Undirected,2
Game Development,God Game,Undirected,2
Game Development,Golf,Undirected,2
Game Development,Gothic,Undirected,2
Game Development,Grid-Based Movement,Undirected,2
Game Development,Gun Customization,Undirected,2
Game Development,Hacking,Undirected,2
Game Development,Hand-drawn,Undirected,2
Game Development,Heist,Undirected,2
Game Development,Hex Grid,Undirected,2
Game Development,Horses,Undirected,2
Game Development,Hunting,Undirected,2
Game Development,Inventory Management,Undirected,2
Game Development,Lara Croft,Undirected,2
Game Development,LEGO,Undirected,2
Game Development,Lemmings,Undirected,2
Game Development,Linear,Undirected,2
Game Development,Lore-Rich,Undirected,2
Game Development,Lovecraftian,Undirected,2
Game Development,Mars,Undirected,2
Game Development,Martial Arts,Undirected,2
Game Development,Match 3,Undirected,2
Game Development,Mechs,Undirected,2
Game Development,Mini Golf,Undirected,2
Game Development,Mining,Undirected,2
Game Development,Modern,Undirected,2
Game Development,Mouse only,Undirected,2
Game Development,Music-Based Procedural Generation,Undirected,2
Game Development,Mystery Dungeon,Undirected,2
Game Development,Mythology,Undirected,2
Game Development,Narration,Undirected,2
Game Development,Naval,Undirected,2
Game Development,Ninja,Undirected,2
Game Development,Noir,Undirected,2
Game Development,Nonlinear,Undirected,2
Game Development,NSFW,Undirected,2
Game Development,Offroad,Undirected,2
Game Development,On-Rails Shooter,Undirected,2
Game Development,Otome,Undirected,2
Game Development,Parody,Undirected,2
Game Development,Philisophical,Undirected,2
Game Development,Pinball,Undirected,2
Game Development,Pirates,Undirected,2
Game Development,Political,Undirected,2
Game Development,Politics,Undirected,2
Game Development,Pool,Undirected,2
Game Development,Programming,Undirected,3
Game Development,Psychedelic,Undirected,2
Game Development,Psychological,Undirected,2
Game Development,Quick-Time Events,Undirected,2
Game Development,Real Time Tactics,Undirected,2
Game Development,Real-Time,Undirected,2
Game Development,Rhythm,Undirected,2
Game Development,Rome,Undirected,2
Game Development,Runner,Undirected,2
Game Development,Sailing,Undirected,2
Game Development,Satire,Undirected,2
Game Development,Science,Undirected,2
Game Development,Score Attack,Undirected,2
Game Development,Sexual Content,Undirected,2
Game Development,Silent Protagonist,Undirected,2
Game Development,Sniper,Undirected,2
Game Development,Soccer,Undirected,2
Game Development,Sokoban,Undirected,2
Game Development,Soundtrack,Undirected,2
Game Development,Spectacle fighter,Undirected,2
Game Development,Spelling,Undirected,2
Game Development,Split Screen,Undirected,2
Game Development,Star Wars,Undirected,2
Game Development,Strategy RPG,Undirected,2
Game Development,Superhero,Undirected,2
Game Development,Supernatural,Undirected,2
Game Development,Swordplay,Undirected,2
Game Development,Tactical RPG,Undirected,2
Game Development,Tanks,Undirected,2
Game Development,Time Attack,Undirected,2
Game Development,Time Manipulation,Undirected,2
Game Development,Time Travel,Undirected,3
Game Development,Trading,Undirected,2
Game Development,Trading Card Game,Undirected,2
Game Development,Transhumanism,Undirected,2
Game Development,Typing,Undirected,2
Game Development,Underwater,Undirected,2
Game Development,Vampire,Undirected,2
Game Development,Villain Protagonist,Undirected,2
Game Development,Voxel,Undirected,2
Game Development,Wargame,Undirected,2
Game Development,Warhammer 40K,Undirected,2
Game Development,Werewolves,Undirected,2
Game Development,Western,Undirected,2
Game Development,Word Game,Undirected,2
Game Development,World War I,Undirected,2
