Source,Target,Type,Weight
Quick-Time Events,Bowling,Undirected,0.301029996
Quick-Time Events,Bullet Time,Undirected,0.301029996
Quick-Time Events,Capitalism,Undirected,0.301029996
Quick-Time Events,Character Action Game,Undirected,0.301029996
Quick-Time Events,Chess,Undirected,0.301029996
Quick-Time Events,Cinematic,Undirected,0.77815125
Quick-Time Events,Class-Based,Undirected,0.301029996
Quick-Time Events,Clicker,Undirected,0.301029996
Quick-Time Events,Cold War,Undirected,0.477121255
Quick-Time Events,Comic Book,Undirected,0.477121255
Quick-Time Events,Conspiracy,Undirected,0.477121255
Quick-Time Events,Co-op Campaign,Undirected,0.477121255
Quick-Time Events,Crowdfunded,Undirected,0.301029996
Quick-Time Events,CRPG,Undirected,0.301029996
Quick-Time Events,Dark Comedy,Undirected,0.301029996
Quick-Time Events,Diplomacy,Undirected,0.301029996
Quick-Time Events,Dynamic Narration,Undirected,0.301029996
Quick-Time Events,e-sports,Undirected,0.301029996
Quick-Time Events,Fishing,Undirected,0.301029996
Quick-Time Events,FMV,Undirected,0.77815125
Quick-Time Events,Football,Undirected,0.301029996
Quick-Time Events,Gambling,Undirected,0.301029996
Quick-Time Events,God Game,Undirected,0.301029996
Quick-Time Events,Golf,Undirected,0.301029996
Quick-Time Events,Gothic,Undirected,0.301029996
Quick-Time Events,Grid-Based Movement,Undirected,0.301029996
Quick-Time Events,Gun Customization,Undirected,0.301029996
Quick-Time Events,Heist,Undirected,0.301029996
Quick-Time Events,Hex Grid,Undirected,0.301029996
Quick-Time Events,Horses,Undirected,0.301029996
Quick-Time Events,Hunting,Undirected,0.301029996
Quick-Time Events,Inventory Management,Undirected,0.477121255
Quick-Time Events,Lara Croft,Undirected,0.477121255
Quick-Time Events,LEGO,Undirected,0.301029996
Quick-Time Events,Lemmings,Undirected,0.301029996
Quick-Time Events,Lore-Rich,Undirected,0.301029996
Quick-Time Events,Mars,Undirected,0.301029996
Quick-Time Events,Martial Arts,Undirected,0.301029996
Quick-Time Events,Mini Golf,Undirected,0.301029996
Quick-Time Events,Mining,Undirected,0.301029996
Quick-Time Events,Modern,Undirected,0.301029996
Quick-Time Events,Mouse only,Undirected,0.301029996
Quick-Time Events,Music-Based Procedural Generation,Undirected,0.301029996
Quick-Time Events,Mystery Dungeon,Undirected,0.301029996
Quick-Time Events,Mythology,Undirected,0.301029996
Quick-Time Events,Narration,Undirected,0.301029996
Quick-Time Events,Naval,Undirected,0.301029996
Quick-Time Events,Nonlinear,Undirected,0.301029996
Quick-Time Events,NSFW,Undirected,0.301029996
Quick-Time Events,Offroad,Undirected,0.301029996
Quick-Time Events,On-Rails Shooter,Undirected,0.698970004
Quick-Time Events,Otome,Undirected,0.301029996
Quick-Time Events,Parody,Undirected,0.301029996
Quick-Time Events,Philisophical,Undirected,0.301029996
Quick-Time Events,Pinball,Undirected,0.301029996
Quick-Time Events,Political,Undirected,0.301029996
Quick-Time Events,Politics,Undirected,0.477121255
Quick-Time Events,Pool,Undirected,0.301029996
Quick-Time Events,Programming,Undirected,0.301029996
Quick-Time Events,Psychedelic,Undirected,0.477121255
Quick-Time Events,Real Time Tactics,Undirected,0.301029996
Quick-Time Events,Rome,Undirected,0.477121255
Quick-Time Events,Runner,Undirected,0.301029996
Quick-Time Events,Sailing,Undirected,0.301029996
Quick-Time Events,Satire,Undirected,0.301029996
Quick-Time Events,Science,Undirected,0.301029996
Quick-Time Events,Score Attack,Undirected,0.301029996
Quick-Time Events,Sexual Content,Undirected,0.301029996
Quick-Time Events,Silent Protagonist,Undirected,0.301029996
Quick-Time Events,Sniper,Undirected,0.301029996
Quick-Time Events,Soccer,Undirected,0.301029996
Quick-Time Events,Sokoban,Undirected,0.301029996
Quick-Time Events,Spectacle fighter,Undirected,0.301029996
Quick-Time Events,Spelling,Undirected,0.301029996
Quick-Time Events,Star Wars,Undirected,0.477121255
Quick-Time Events,Supernatural,Undirected,0.301029996
Quick-Time Events,Swordplay,Undirected,0.301029996
Quick-Time Events,Tactical RPG,Undirected,0.301029996
Quick-Time Events,Tanks,Undirected,0.301029996
Quick-Time Events,Time Attack,Undirected,0.301029996
Quick-Time Events,Time Manipulation,Undirected,0.301029996
Quick-Time Events,Time Travel,Undirected,0.301029996
Quick-Time Events,Trading,Undirected,0.301029996
Quick-Time Events,Trading Card Game,Undirected,0.301029996
Quick-Time Events,Transhumanism,Undirected,0.301029996
Quick-Time Events,Typing,Undirected,0.477121255
Quick-Time Events,Underwater,Undirected,0.301029996
Quick-Time Events,Vampire,Undirected,0.301029996
Quick-Time Events,Villain Protagonist,Undirected,0.477121255
Quick-Time Events,Warhammer 40K,Undirected,0.301029996
Quick-Time Events,Werewolves,Undirected,0.301029996
Quick-Time Events,Western,Undirected,0.301029996
Quick-Time Events,Word Game,Undirected,0.301029996
Quick-Time Events,World War I,Undirected,0.301029996
Real Time Tactics,6DOF,Undirected,0.301029996
Real Time Tactics,Agriculture,Undirected,0.301029996
Real Time Tactics,Asynchronous Multiplayer,Undirected,0.301029996
Real Time Tactics,Basketball,Undirected,0.301029996
Real Time Tactics,Batman,Undirected,0.301029996
Real Time Tactics,Benchmark,Undirected,0.301029996
Real Time Tactics,Bowling,Undirected,0.301029996
Real Time Tactics,Bullet Time,Undirected,0.301029996
Real Time Tactics,Capitalism,Undirected,0.301029996
Real Time Tactics,Character Action Game,Undirected,0.301029996
Real Time Tactics,Chess,Undirected,0.301029996
Real Time Tactics,Clicker,Undirected,0.301029996
Real Time Tactics,Conspiracy,Undirected,0.301029996
Real Time Tactics,Dark Comedy,Undirected,0.301029996
Real Time Tactics,Diplomacy,Undirected,0.301029996
Real Time Tactics,Dynamic Narration,Undirected,0.477121255
Real Time Tactics,Fishing,Undirected,0.301029996
Real Time Tactics,Gambling,Undirected,0.301029996
Real Time Tactics,Golf,Undirected,0.301029996
Real Time Tactics,Grid-Based Movement,Undirected,0.301029996
Real Time Tactics,Horses,Undirected,0.301029996
Real Time Tactics,Inventory Management,Undirected,0.301029996
Real Time Tactics,Lara Croft,Undirected,0.301029996
Real Time Tactics,Lemmings,Undirected,0.301029996
Real Time Tactics,Lore-Rich,Undirected,0.301029996
Real Time Tactics,Mars,Undirected,0.301029996
Real Time Tactics,Martial Arts,Undirected,0.301029996
Real Time Tactics,Mini Golf,Undirected,0.301029996
Real Time Tactics,Mining,Undirected,0.301029996
Real Time Tactics,Modern,Undirected,0.301029996
Real Time Tactics,Mouse only,Undirected,0.301029996
Real Time Tactics,Music-Based Procedural Generation,Undirected,0.301029996
Real Time Tactics,Mystery Dungeon,Undirected,0.301029996
Real Time Tactics,Mythology,Undirected,0.301029996
Real Time Tactics,Narration,Undirected,0.301029996
Real Time Tactics,Nonlinear,Undirected,0.301029996
Real Time Tactics,NSFW,Undirected,0.301029996
Real Time Tactics,Offroad,Undirected,0.301029996
Real Time Tactics,On-Rails Shooter,Undirected,0.301029996
Real Time Tactics,Philisophical,Undirected,0.301029996
Real Time Tactics,Political,Undirected,0.301029996
Real Time Tactics,Pool,Undirected,0.301029996
Real Time Tactics,Programming,Undirected,0.301029996
Real Time Tactics,Rome,Undirected,0.77815125
Real Time Tactics,Runner,Undirected,0.301029996
Real Time Tactics,Sailing,Undirected,0.301029996
Real Time Tactics,Silent Protagonist,Undirected,0.301029996
Real Time Tactics,Sniper,Undirected,0.301029996
Real Time Tactics,Soccer,Undirected,0.301029996
Real Time Tactics,Sokoban,Undirected,0.301029996
Real Time Tactics,Spectacle fighter,Undirected,0.301029996
Real Time Tactics,Spelling,Undirected,0.301029996
Real Time Tactics,Star Wars,Undirected,0.301029996
Real Time Tactics,Time Attack,Undirected,0.301029996
Real Time Tactics,Time Manipulation,Undirected,0.301029996
Real Time Tactics,Transhumanism,Undirected,0.301029996
Real Time Tactics,Typing,Undirected,0.301029996
Real Time Tactics,Underwater,Undirected,0.477121255
Real Time Tactics,Werewolves,Undirected,0.301029996
Real Time Tactics,Word Game,Undirected,0.301029996
Real-Time,6DOF,Undirected,0.301029996
Real-Time,Abstract,Undirected,0.301029996
Real-Time,Agriculture,Undirected,0.301029996
Real-Time,Alternate History,Undirected,0.698970004
Real-Time,America,Undirected,0.301029996
