X,list_in_tag,date_in_tag,pos_in_tag,neg_in_tag
4345,POSTAL 2,NA,NA,NA
5611,POSTAL 2,NA,NA,NA
4667,POSTAL 2,NA,NA,NA
5923,POSTAL 2,NA,NA,NA
19,Postal III,NA,NA,NA
21,Postal III,NA,NA,NA
4182,Postal III,NA,NA,NA
1695,Postal III,NA,NA,NA
1774,Postal III,NA,NA,NA
1663,Postal III,NA,NA,NA
4136,Postal III,NA,NA,NA
3810,Postal III,NA,NA,NA
1719,Postal III,NA,NA,NA
1697,Postal III,NA,NA,NA
4345,Postal III,NA,NA,NA
3814,Postal III,NA,NA,NA
5611,Postal III,NA,NA,NA
4667,Postal III,NA,NA,NA
5923,Postal III,NA,NA,NA
492,POSTAL Redux,"20 May, 2016",328,25
19,POSTAL Redux,"20 May, 2016",328,25
1667,POSTAL Redux,"20 May, 2016",328,25
1774,POSTAL Redux,"20 May, 2016",328,25
1693,POSTAL Redux,"20 May, 2016",328,25
4345,POSTAL Redux,"20 May, 2016",328,25
1721,POSTAL Redux,"20 May, 2016",328,25
10397,POSTAL Redux,"20 May, 2016",328,25
4342,POSTAL Redux,"20 May, 2016",328,25
5851,POSTAL Redux,"20 May, 2016",328,25
4667,POSTAL Redux,"20 May, 2016",328,25
5923,POSTAL Redux,"20 May, 2016",328,25
4758,POSTAL Redux,"20 May, 2016",328,25
5708,POSTAL Redux,"20 May, 2016",328,25
4637,POSTAL Redux,"20 May, 2016",328,25
492,PostCollapse,"13 Oct, 2016",12,4
599,PostCollapse,"13 Oct, 2016",12,4
1662,PostCollapse,"13 Oct, 2016",12,4
3835,PostCollapse,"13 Oct, 2016",12,4
492,Postmortem: One Must Die (Extended Cut),"15 Aug, 2013",55,79
21,Postmortem: One Must Die (Extended Cut),"15 Aug, 2013",55,79
122,Postmortem: One Must Die (Extended Cut),"15 Aug, 2013",55,79
4182,Postmortem: One Must Die (Extended Cut),"15 Aug, 2013",55,79
4234,Postmortem: One Must Die (Extended Cut),"15 Aug, 2013",55,79
492,Potato Thriller,"22 Jun, 2016",49,10
19,Potato Thriller,"22 Jun, 2016",49,10
21,Potato Thriller,"22 Jun, 2016",49,10
1667,Potato Thriller,"22 Jun, 2016",49,10
4136,Potato Thriller,"22 Jun, 2016",49,10
1721,Potato Thriller,"22 Jun, 2016",49,10
10397,Potato Thriller,"22 Jun, 2016",49,10
492,Potatoman Seeks the Troof,"3 Dec, 2014",191,31
19,Potatoman Seeks the Troof,"3 Dec, 2014",191,31
21,Potatoman Seeks the Troof,"3 Dec, 2014",191,31
1756,Potatoman Seeks the Troof,"3 Dec, 2014",191,31
1625,Potatoman Seeks the Troof,"3 Dec, 2014",191,31
4026,Potatoman Seeks the Troof,"3 Dec, 2014",191,31
3964,Potatoman Seeks the Troof,"3 Dec, 2014",191,31
4004,Potatoman Seeks the Troof,"3 Dec, 2014",191,31
492,Potioneer: The VR Gardening Simulator,"20 Oct, 2016",5,0
21,Potioneer: The VR Gardening Simulator,"20 Oct, 2016",5,0
597,Potioneer: The VR Gardening Simulator,"20 Oct, 2016",5,0
599,Potioneer: The VR Gardening Simulator,"20 Oct, 2016",5,0
21978,Potioneer: The VR Gardening Simulator,"20 Oct, 2016",6,0
492,Potions: A Curious Tale,Spring 2017,0,0
21,Potions: A Curious Tale,Spring 2017,0,0
122,Potions: A Curious Tale,Spring 2017,0,0
19,Pound of Ground,"5 Nov, 2010",65,47
1697,Pound of Ground,"5 Nov, 2010",65,47
1659,Pound of Ground,"5 Nov, 2010",65,47
492,Powargrid,"5 Oct, 2016",6,0
9,Powargrid,"5 Oct, 2016",6,0
1719,Powargrid,"5 Oct, 2016",6,0
1677,Powargrid,"5 Oct, 2016",6,0
14139,Powargrid,"5 Oct, 2016",6,0
9,Power & Revolution,"26 May, 2016",79,73
599,Power & Revolution,"26 May, 2016",79,73
4754,Power & Revolution,"26 May, 2016",79,73
492,Power Link VR,"30 Aug, 2016",6,0
597,Power Link VR,"30 Aug, 2016",6,0
599,Power Link VR,"30 Aug, 2016",6,0
701,Power Link VR,"30 Aug, 2016",6,0
21978,Power Link VR,"30 Aug, 2016",6,0
492,Power of Defense,"4 Aug, 2010",6,23
9,Power of Defense,"4 Aug, 2010",6,23
1645,Power of Defense,"4 Aug, 2010",6,23
492,Power of Love,"21 Jul, 2015",17,6
9,Power of Love,"21 Jul, 2015",17,6
597,Power of Love,"21 Jul, 2015",17,6
1664,Power of Love,"21 Jul, 2015",17,6
492,Power-Up,"27 Feb, 2014",46,37
19,Power-Up,"27 Feb, 2014",46,37
4255,Power-Up,"27 Feb, 2014",46,37
3798,Power-Up,"27 Feb, 2014",46,37
19,Pox Nora,"15 Oct, 2014",319,118
9,Pox Nora,"15 Oct, 2014",319,118
122,Pox Nora,"15 Oct, 2014",319,118
113,Pox Nora,"15 Oct, 2014",319,118
3859,Pox Nora,"15 Oct, 2014",319,118
1684,Pox Nora,"15 Oct, 2014",319,118
1708,Pox Nora,"15 Oct, 2014",319,118
1741,Pox Nora,"15 Oct, 2014",319,118
14139,Pox Nora,"15 Oct, 2014",318,118
9271,Pox Nora,"15 Oct, 2014",318,118
492,Pozzo Jello Crusade,"1 Sep, 2016",12,0
9,Pozzo Jello Crusade,"1 Sep, 2016",12,0
597,Pozzo Jello Crusade,"1 Sep, 2016",12,0
1664,Pozzo Jello Crusade,"1 Sep, 2016",12,0
9,Praetorians,"10 Mar, 2003",208,85
1693,Praetorians,"10 Mar, 2003",208,85
1676,Praetorians,"10 Mar, 2003",208,85
3987,Praetorians,"10 Mar, 2003",208,85
1678,Praetorians,"10 Mar, 2003",208,85
6948,Praetorians,"10 Mar, 2003",208,85
21,"Precipice of Darkness, Episode One","21 May, 2008",342,38
122,"Precipice of Darkness, Episode One","21 May, 2008",342,38
4182,"Precipice of Darkness, Episode One","21 May, 2008",342,38
4136,"Precipice of Darkness, Episode One","21 May, 2008",342,38
1719,"Precipice of Darkness, Episode One","21 May, 2008",342,38
1677,"Precipice of Darkness, Episode One","21 May, 2008",342,38
21,"Precipice of Darkness, Episode Two","29 Oct, 2008",100,16
122,"Precipice of Darkness, Episode Two","29 Oct, 2008",100,16
4182,"Precipice of Darkness, Episode Two","29 Oct, 2008",100,16
1719,"Precipice of Darkness, Episode Two","29 Oct, 2008",100,16
492,Predator Simulator,"11 May, 2015",27,34
19,Predator Simulator,"11 May, 2015",27,34
21,Predator Simulator,"11 May, 2015",27,34
599,Predator Simulator,"11 May, 2015",27,34
492,Predestination,"4 Feb, 2015",30,10
9,Predestination,"4 Feb, 2015",30,10
3942,Predestination,"4 Feb, 2015",30,10
1677,Predestination,"4 Feb, 2015",30,10
1755,Predestination,"4 Feb, 2015",30,10
1741,Predestination,"4 Feb, 2015",30,10
1670,Predestination,"4 Feb, 2015",30,10
492,Pre-Dynastic Egypt,"10 Oct, 2016",178,11
9,Pre-Dynastic Egypt,"10 Oct, 2016",179,11
599,Pre-Dynastic Egypt,"10 Oct, 2016",179,11
4166,Pre-Dynastic Egypt,"10 Oct, 2016",179,11
1664,Pre-Dynastic Egypt,"10 Oct, 2016",179,11
1742,Pre-Dynastic Egypt,"10 Oct, 2016",179,11
4026,Pre-Dynastic Egypt,"10 Oct, 2016",179,11
1036,Pre-Dynastic Egypt,"10 Oct, 2016",179,11
1741,Pre-Dynastic Egypt,"10 Oct, 2016",179,11
3987,Pre-Dynastic Egypt,"10 Oct, 2016",179,11
12472,Pre-Dynastic Egypt,"10 Oct, 2016",179,11
8945,Pre-Dynastic Egypt,"10 Oct, 2016",179,11
492,Pregnancy,"18 Feb, 2015",201,139
597,Pregnancy,"18 Feb, 2015",201,139
122,Pregnancy,"18 Feb, 2015",201,139
599,Pregnancy,"18 Feb, 2015",201,139
4182,Pregnancy,"18 Feb, 2015",201,139
7208,Pregnancy,"18 Feb, 2015",201,139
1698,Pregnancy,"18 Feb, 2015",201,139
3799,Pregnancy,"18 Feb, 2015",201,139
4234,Pregnancy,"18 Feb, 2015",201,139
4604,Pregnancy,"18 Feb, 2015",201,139
21,Prehistoric Tales,"25 May, 2016",9,5
9,Prehistoric Tales,"25 May, 2016",9,5
597,Prehistoric Tales,"25 May, 2016",9,5
492,Prelogate,"10 Dec, 2014",59,4
597,Prelogate,"10 Dec, 2014",59,4
1664,Prelogate,"10 Dec, 2014",59,4
5432,Prelogate,"10 Dec, 2014",59,4
492,Premium Pool,"14 Mar, 2016",356,385
599,Premium Pool,"14 Mar, 2016",356,385
113,Premium Pool,"14 Mar, 2016",356,385
701,Premium Pool,"14 Mar, 2016",356,385
3859,Premium Pool,"14 Mar, 2016",356,385
17927,Premium Pool,"14 Mar, 2016",356,385
492,President for a Day - Corruption,"5 Aug, 2015",11,13
9,President for a Day - Corruption,"5 Aug, 2015",11,13
597,President for a Day - Corruption,"5 Aug, 2015",11,13
4182,President for a Day - Corruption,"5 Aug, 2015",11,13
1698,President for a Day - Corruption,"5 Aug, 2015",11,13
1036,President for a Day - Corruption,"5 Aug, 2015",11,13
1741,President for a Day - Corruption,"5 Aug, 2015",11,13
1770,President for a Day - Corruption,"5 Aug, 2015",11,13
492,President for a Day - Floodings,"12 Aug, 2015",8,3
9,President for a Day - Floodings,"12 Aug, 2015",8,3
597,President for a Day - Floodings,"12 Aug, 2015",8,3
1698,President for a Day - Floodings,"12 Aug, 2015",8,3
1677,President for a Day - Floodings,"12 Aug, 2015",8,3
1036,President for a Day - Floodings,"12 Aug, 2015",8,3
1741,President for a Day - Floodings,"12 Aug, 2015",8,3
3987,President for a Day - Floodings,"12 Aug, 2015",8,3
1770,President for a Day - Floodings,"12 Aug, 2015",8,3
492,Press X to Not Die,"9 Oct, 2015",727,55
19,Press X to Not Die,"9 Oct, 2015",727,55
597,Press X to Not Die,"9 Oct, 2015",727,55
1719,Press X to Not Die,"9 Oct, 2015",727,55
4559,Press X to Not Die,"9 Oct, 2015",727,55
18594,Press X to Not Die,"9 Oct, 2015",727,55
492,Pressure,"26 Mar, 2013",421,133
19,Pressure,"26 Mar, 2013",421,133
597,Pressure,"26 Mar, 2013",421,133
4182,Pressure,"26 Mar, 2013",421,133
3859,Pressure,"26 Mar, 2013",421,133
699,Pressure,"26 Mar, 2013",421,133
1685,Pressure,"26 Mar, 2013",421,133
1774,Pressure,"26 Mar, 2013",421,133
1684,Pressure,"26 Mar, 2013",421,133
4136,Pressure,"26 Mar, 2013",421,133
1719,Pressure,"26 Mar, 2013",421,133
1773,Pressure,"26 Mar, 2013",421,133
7481,Pressure,"26 Mar, 2013",421,133
3841,Pressure,"26 Mar, 2013",421,133
1777,Pressure,"26 Mar, 2013",421,133
492,Pressured,"18 Jul, 2014",192,164
1664,Pressured,"18 Jul, 2014",192,164
492,Preston Sterling,"18 Aug, 2016",6,3
21,Preston Sterling,"18 Aug, 2016",6,3
597,Preston Sterling,"18 Aug, 2016",6,3
492,Pretentious Game,"20 May, 2014",183,43
597,Pretentious Game,"20 May, 2014",183,43
1664,Pretentious Game,"20 May, 2014",183,43
1625,Pretentious Game,"20 May, 2014",183,43
4234,Pretentious Game,"20 May, 2014",183,43
597,Pretty Girls Mahjong Solitaire,"24 Aug, 2015",286,111
1664,Pretty Girls Mahjong Solitaire,"24 Aug, 2015",286,111
4085,Pretty Girls Mahjong Solitaire,"24 Aug, 2015",286,111
5611,Pretty Girls Mahjong Solitaire,"24 Aug, 2015",286,111
19,Prey,2017,0,0
1667,Prey,2017,0,0
3942,Prey,2017,0,0
1663,Prey,2017,0,0
3839,Prey,2017,0,0
1721,Prey,2017,0,0
1673,Prey,2017,0,0
492,Prey for the Gods,Dec-17,0,0
19,Prey for the Gods,Dec-17,0,0
21,Prey for the Gods,Dec-17,0,0
122,Prey for the Gods,Dec-17,0,0
599,Prey for the Gods,Dec-17,0,0
7208,Prey for the Gods,Dec-17,0,0
1662,Prey for the Gods,Dec-17,0,0
1697,Prey for the Gods,Dec-17,0,0
492,PRICE,"15 Sep, 2016",NA,NA
21,PRICE,"15 Sep, 2016",NA,NA
597,PRICE,"15 Sep, 2016",NA,NA
113,PRICE,"15 Sep, 2016",NA,NA
1756,PRICE,"15 Sep, 2016",NA,NA
1664,PRICE,"15 Sep, 2016",NA,NA
1667,PRICE,"15 Sep, 2016",NA,NA
4085,PRICE,"15 Sep, 2016",NA,NA
1738,PRICE,"15 Sep, 2016",NA,NA
5613,PRICE,"15 Sep, 2016",NA,NA
9,Pride of Nations,"8 Jun, 2011",21,24
599,Pride of Nations,"8 Jun, 2011",21,24
4182,Pride of Nations,"8 Jun, 2011",21,24
3859,Pride of Nations,"8 Jun, 2011",21,24
1677,Pride of Nations,"8 Jun, 2011",21,24
1741,Pride of Nations,"8 Jun, 2011",21,24
4711,Pride of Nations,"8 Jun, 2011",21,24
3987,Pride of Nations,"8 Jun, 2011",21,24
4364,Pride of Nations,"8 Jun, 2011",21,24
492,Primal Carnage,"29 Oct, 2012",NA,NA
19,Primal Carnage,"29 Oct, 2012",NA,NA
21,Primal Carnage,"29 Oct, 2012",NA,NA
9,Primal Carnage,"29 Oct, 2012",NA,NA
3859,Primal Carnage,"29 Oct, 2012",NA,NA
1695,Primal Carnage,"29 Oct, 2012",NA,NA
1685,Primal Carnage,"29 Oct, 2012",NA,NA
1774,Primal Carnage,"29 Oct, 2012",NA,NA
1663,Primal Carnage,"29 Oct, 2012",NA,NA
3839,Primal Carnage,"29 Oct, 2012",NA,NA
1662,Primal Carnage,"29 Oct, 2012",NA,NA
1697,Primal Carnage,"29 Oct, 2012",NA,NA
1775,Primal Carnage,"29 Oct, 2012",NA,NA
5711,Primal Carnage,"29 Oct, 2012",NA,NA
5160,Primal Carnage,"29 Oct, 2012",NA,NA
492,Primal Carnage: Extinction,"3 Apr, 2015",NA,NA
19,Primal Carnage: Extinction,"3 Apr, 2015",NA,NA
9,Primal Carnage: Extinction,"3 Apr, 2015",NA,NA
128,Primal Carnage: Extinction,"3 Apr, 2015",NA,NA
3859,Primal Carnage: Extinction,"3 Apr, 2015",NA,NA
1695,Primal Carnage: Extinction,"3 Apr, 2015",NA,NA
1685,Primal Carnage: Extinction,"3 Apr, 2015",NA,NA
1774,Primal Carnage: Extinction,"3 Apr, 2015",NA,NA
1663,Primal Carnage: Extinction,"3 Apr, 2015",NA,NA
1662,Primal Carnage: Extinction,"3 Apr, 2015",NA,NA
1697,Primal Carnage: Extinction,"3 Apr, 2015",NA,NA
4345,Primal Carnage: Extinction,"3 Apr, 2015",NA,NA
5711,Primal Carnage: Extinction,"3 Apr, 2015",NA,NA
5160,Primal Carnage: Extinction,"3 Apr, 2015",NA,NA
4155,Primal Carnage: Extinction,"3 Apr, 2015",NA,NA
492,Primal Fears,"8 Jan, 2013",153,116
19,Primal Fears,"8 Jan, 2013",153,116
1667,Primal Fears,"8 Jan, 2013",153,116
1685,Primal Fears,"8 Jan, 2013",153,116
1774,Primal Fears,"8 Jan, 2013",153,116
1659,Primal Fears,"8 Jan, 2013",153,116
4791,Primal Fears,"8 Jan, 2013",153,116
19,Prime World,"31 Mar, 2014",NA,NA
9,Prime World,"31 Mar, 2014",NA,NA
122,Prime World,"31 Mar, 2014",NA,NA
113,Prime World,"31 Mar, 2014",NA,NA
128,Prime World,"31 Mar, 2014",NA,NA
3859,Prime World,"31 Mar, 2014",NA,NA
1685,Prime World,"31 Mar, 2014",NA,NA
1684,Prime World,"31 Mar, 2014",NA,NA
4231,Prime World,"31 Mar, 2014",NA,NA
1775,Prime World,"31 Mar, 2014",NA,NA
1754,Prime World,"31 Mar, 2014",NA,NA
3878,Prime World,"31 Mar, 2014",NA,NA
4747,Prime World,"31 Mar, 2014",NA,NA
5711,Prime World,"31 Mar, 2014",NA,NA
1718,Prime World,"31 Mar, 2014",NA,NA
492,Prime World: Defenders,"5 Jun, 2013",544,104
19,Prime World: Defenders,"5 Jun, 2013",544,104
21,Prime World: Defenders,"5 Jun, 2013",545,104
9,Prime World: Defenders,"5 Jun, 2013",545,104
597,Prime World: Defenders,"5 Jun, 2013",545,104
122,Prime World: Defenders,"5 Jun, 2013",545,104
4182,Prime World: Defenders,"5 Jun, 2013",545,104
1756,Prime World: Defenders,"5 Jun, 2013",545,104
1684,Prime World: Defenders,"5 Jun, 2013",545,104
1662,Prime World: Defenders,"5 Jun, 2013",545,104
1693,Prime World: Defenders,"5 Jun, 2013",545,104
1708,Prime World: Defenders,"5 Jun, 2013",545,104
1645,Prime World: Defenders,"5 Jun, 2013",545,104
1666,Prime World: Defenders,"5 Jun, 2013",545,104
1777,Prime World: Defenders,"5 Jun, 2013",545,104
492,Primitive Road,"18 Nov, 2016",0,0
21978,Primitive Road,"18 Nov, 2016",0,0
4255,Primitive Road,"18 Nov, 2016",0,0
4094,Primitive Road,"18 Nov, 2016",0,0
492,Primordia,"5 Dec, 2012",NA,NA
21,Primordia,"5 Dec, 2012",NA,NA
4182,Primordia,"5 Dec, 2012",NA,NA
4166,Primordia,"5 Dec, 2012",NA,NA
3942,Primordia,"5 Dec, 2012",NA,NA
3871,Primordia,"5 Dec, 2012",NA,NA
1742,Primordia,"5 Dec, 2012",NA,NA
3964,Primordia,"5 Dec, 2012",NA,NA
1698,Primordia,"5 Dec, 2012",NA,NA
3835,Primordia,"5 Dec, 2012",NA,NA
4115,Primordia,"5 Dec, 2012",NA,NA
5752,Primordia,"5 Dec, 2012",NA,NA
6971,Primordia,"5 Dec, 2012",NA,NA
5030,Primordia,"5 Dec, 2012",NA,NA
6052,Primordia,"5 Dec, 2012",NA,NA
19,Prince of Persia: The Forgotten Sands¢â,"10 Jun, 2010",377,185
21,Prince of Persia: The Forgotten Sands¢â,"10 Jun, 2010",377,185
4182,Prince of Persia: The Forgotten Sands¢â,"10 Jun, 2010",377,185
1684,Prince of Persia: The Forgotten Sands¢â,"10 Jun, 2010",377,185
1625,Prince of Persia: The Forgotten Sands¢â,"10 Jun, 2010",377,185
1697,Prince of Persia: The Forgotten Sands¢â,"10 Jun, 2010",377,185
4036,Prince of Persia: The Forgotten Sands¢â,"10 Jun, 2010",377,185
19,Prince of Persia: The Forgotten Sands¢â Digital Deluxe Edition,"10 Jun, 2010",0,0
21,Prince of Persia: The Forgotten Sands¢â Digital Deluxe Edition,"10 Jun, 2010",0,0
4036,Prince of Persia: The Forgotten Sands¢â Digital Deluxe Edition,"10 Jun, 2010",0,0
19,Prince of Persia: The Two Thrones¢â,"7 Dec, 2005",200,57
21,Prince of Persia: The Two Thrones¢â,"7 Dec, 2005",200,57
4182,Prince of Persia: The Two Thrones¢â,"7 Dec, 2005",200,57
1684,Prince of Persia: The Two Thrones¢â,"7 Dec, 2005",200,57
1742,Prince of Persia: The Two Thrones¢â,"7 Dec, 2005",200,57
1625,Prince of Persia: The Two Thrones¢â,"7 Dec, 2005",200,57
1697,Prince of Persia: The Two Thrones¢â,"7 Dec, 2005",200,57
1687,Prince of Persia: The Two Thrones¢â,"7 Dec, 2005",200,57
1646,Prince of Persia: The Two Thrones¢â,"7 Dec, 2005",200,57
4036,Prince of Persia: The Two Thrones¢â,"7 Dec, 2005",200,57
10679,Prince of Persia: The Two Thrones¢â,"7 Dec, 2005",200,57
6625,Prince of Persia: The Two Thrones¢â,"7 Dec, 2005",200,57
19,Prince of Persia: Warrior Within¢â,"30 Nov, 2004",407,55
21,Prince of Persia: Warrior Within¢â,"30 Nov, 2004",407,55
4182,Prince of Persia: Warrior Within¢â,"30 Nov, 2004",407,55
1756,Prince of Persia: Warrior Within¢â,"30 Nov, 2004",407,55
4166,Prince of Persia: Warrior Within¢â,"30 Nov, 2004",407,55
1684,Prince of Persia: Warrior Within¢â,"30 Nov, 2004",407,55
1742,Prince of Persia: Warrior Within¢â,"30 Nov, 2004",407,55
1625,Prince of Persia: Warrior Within¢â,"30 Nov, 2004",407,55
1693,Prince of Persia: Warrior Within¢â,"30 Nov, 2004",407,55
